onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	AC	0.80	6	0	3	1	n/a
10.82	0	button press	n/a	n/a	n/a	n/a	n/a	50
11.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
11.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
17.50	4.83	AA	1.20	3	0	3	3	n/a
18.70	0	button press	n/a	n/a	n/a	n/a	n/a	51
19.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
19.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
24.30	4.83	AC	1.12	5	0	3	1	n/a
25.42	0	button press	n/a	n/a	n/a	n/a	n/a	50
26.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.23	4.83	CA	1.23	3	0	1	3	n/a
31.46	0	button press	n/a	n/a	n/a	n/a	n/a	51
32.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
32.58	0	button press	n/a	n/a	n/a	n/a	n/a	54
32.75	0	button press	n/a	n/a	n/a	n/a	n/a	54
35.97	4.83	CC	0.77	6	0	1	1	n/a
36.74	0	button press	n/a	n/a	n/a	n/a	n/a	50
37.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
37.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
38.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
38.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
38.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
44.95	4.83	CC	0.72	6	0	1	1	n/a
45.66	0	button press	n/a	n/a	n/a	n/a	n/a	50
46.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.04	4.83	AA	1.12	6	0	3	3	n/a
54.15	0	button press	n/a	n/a	n/a	n/a	n/a	51
55.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
55.92	0	button press	n/a	n/a	n/a	n/a	n/a	55
59.93	4.83	AA	0.67	6	0	3	3	n/a
60.60	0	button press	n/a	n/a	n/a	n/a	n/a	51
61.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.98	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.16	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.31	0	button press	n/a	n/a	n/a	n/a	n/a	55
65.99	4.83	CC	0.82	6	0	1	1	n/a
66.81	0	button press	n/a	n/a	n/a	n/a	n/a	50
67.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
67.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
72.60	4.83	AA	1.22	5	0	3	3	n/a
73.82	0	button press	n/a	n/a	n/a	n/a	n/a	51
74.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
79.97	4.83	AA	0.95	6	0	3	3	n/a
80.92	0	button press	n/a	n/a	n/a	n/a	n/a	51
81.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
82.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
82.42	0	button press	n/a	n/a	n/a	n/a	n/a	55
86.10	4.83	CC	0.82	6	0	1	1	n/a
86.92	0	button press	n/a	n/a	n/a	n/a	n/a	50
87.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
92.23	4.83	AA	1.15	3	0	3	3	n/a
93.38	0	button press	n/a	n/a	n/a	n/a	n/a	51
94.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.34	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
99.14	4.83	CC	0.63	6	0	1	1	n/a
99.77	0	button press	n/a	n/a	n/a	n/a	n/a	50
100.73	0	button press	n/a	n/a	n/a	n/a	n/a	55
101.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
101.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
101.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
101.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
106.66	4.83	AA	1.13	6	0	3	3	n/a
107.79	0	button press	n/a	n/a	n/a	n/a	n/a	51
108.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
109.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
112.82	4.83	CC	1.07	6	0	1	1	n/a
113.89	0	button press	n/a	n/a	n/a	n/a	n/a	50
114.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
120.99	4.83	CC	0.87	6	0	1	1	n/a
121.86	0	button press	n/a	n/a	n/a	n/a	n/a	50
122.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
122.93	0	button press	n/a	n/a	n/a	n/a	n/a	55
123.11	0	button press	n/a	n/a	n/a	n/a	n/a	55
123.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
127.72	4.83	CC	0.65	6	0	1	1	n/a
128.37	0	button press	n/a	n/a	n/a	n/a	n/a	50
129.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.98	0	button press	n/a	n/a	n/a	n/a	n/a	55
130.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
135.23	4.83	CC	0.73	6	0	1	1	n/a
135.96	0	button press	n/a	n/a	n/a	n/a	n/a	50
136.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
137.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
137.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
137.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.17	4.83	CC	0.87	6	0	1	1	n/a
144.03	0	button press	n/a	n/a	n/a	n/a	n/a	50
144.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
145.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
150.34	4.83	CC	0.60	6	0	1	1	n/a
150.94	0	button press	n/a	n/a	n/a	n/a	n/a	50
151.94	0	button press	n/a	n/a	n/a	n/a	n/a	55
152.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
152.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
157.07	4.83	AC	1.05	5	0	3	1	n/a
158.12	0	button press	n/a	n/a	n/a	n/a	n/a	50
159.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
163.70	4.83	AC	0.88	6	0	3	1	n/a
164.58	0	button press	n/a	n/a	n/a	n/a	n/a	50
165.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
172.00	4.83	AC	0.75	6	0	3	1	n/a
172.75	0	button press	n/a	n/a	n/a	n/a	n/a	50
173.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
173.90	0	button press	n/a	n/a	n/a	n/a	n/a	55
174.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
179.04	4.83	AA	1.35	3	0	3	3	n/a
180.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
181.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
181.47	0	button press	n/a	n/a	n/a	n/a	n/a	54
181.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
181.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
186.57	4.83	missed_trial	n/a	n/a	0	1	n/a	n/a
187.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
193.39	4.83	CC	0.55	6	0	1	1	n/a
193.94	0	button press	n/a	n/a	n/a	n/a	n/a	50
195.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
195.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
195.51	0	button press	n/a	n/a	n/a	n/a	n/a	55
195.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
195.89	0	button press	n/a	n/a	n/a	n/a	n/a	55
201.25	4.83	AA	0.90	6	0	3	3	n/a
202.15	0	button press	n/a	n/a	n/a	n/a	n/a	51
203.12	0	button press	n/a	n/a	n/a	n/a	n/a	55
203.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
