onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	AA	1.36	4	0	3	3	n/a
11.39	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
13.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
16.31	4.83	CC	1.20	4	0	1	1	n/a
17.51	0	button press	n/a	n/a	n/a	n/a	n/a	51
18.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
22.87	4.83	AA	1.12	3	0	3	3	n/a
23.99	0	button press	n/a	n/a	n/a	n/a	n/a	50
25.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
29.27	4.83	AA	1.38	3	0	3	3	n/a
30.65	0	button press	n/a	n/a	n/a	n/a	n/a	50
31.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
31.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
36.81	4.83	CC	0.90	5	0	1	1	n/a
37.71	0	button press	n/a	n/a	n/a	n/a	n/a	51
39.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.52	0	button press	n/a	n/a	n/a	n/a	n/a	54
43.23	4.83	AC	1.13	2	0	3	1	n/a
44.36	0	button press	n/a	n/a	n/a	n/a	n/a	51
45.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
45.81	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.06	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.80	0	button press	n/a	n/a	n/a	n/a	n/a	54
50.59	4.83	CC	0.97	4	0	1	1	n/a
51.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
52.54	0	button press	n/a	n/a	n/a	n/a	n/a	55
52.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.09	0	button press	n/a	n/a	n/a	n/a	n/a	55
58.63	4.83	CC	1.08	4	0	1	1	n/a
59.71	0	button press	n/a	n/a	n/a	n/a	n/a	51
60.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
67.44	4.83	AA	0.78	3	0	3	3	n/a
68.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
69.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.30	4.83	CC	0.93	3	0	1	1	n/a
75.23	0	button press	n/a	n/a	n/a	n/a	n/a	51
76.58	0	button press	n/a	n/a	n/a	n/a	n/a	54
80.27	4.83	AA	0.83	4	0	3	3	n/a
81.11	0	button press	n/a	n/a	n/a	n/a	n/a	50
82.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
85.98	4.83	CC	0.73	4	0	1	1	n/a
86.72	0	button press	n/a	n/a	n/a	n/a	n/a	51
88.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
92.96	4.83	CA	0.90	3	0	1	3	n/a
93.86	0	button press	n/a	n/a	n/a	n/a	n/a	50
95.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
95.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
101.58	4.83	AC	0.92	1	0	3	1	n/a
